Subject_ID,Slide_Image,Event,CNT,Time,TIME(2016/06/23 15:20:38.225),TIMETICK(f=2531445),FPOGX,FOGY,Xpos,Ypos,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN
s32,1.bmp,4,2084,34255.13,34.25513,23871736140,485.62176,397.53984,0.47424,0.51763,34.05376,0.20137,82,1,0.48763,0.83832,1,0.50879,0.79036,0,,0.24248,0.66757,16.83389,0.91334,1,0.57877,0.59645,16.76789,0.91631,1,0,0,13
s32,1.bmp,4,2085,34267.1,34.2671,23871766458,486.58432,414.9888,0.47518,0.54035,34.05376,0.21334,82,1,0.48742,0.83568,1,0.50781,0.78906,0,,0.24233,0.66779,16.21762,0.91747,1,0.5788,0.59721,16.85567,0.92043,1,0,0,13
s32,1.bmp,4,2086,34283.52,34.28352,23871808041,487.41376,432.22272,0.47599,0.56279,34.05376,0.22977,82,1,0.48734,0.87706,1,0.50781,0.78906,0,,0.24319,0.67117,16.81855,0.9216,1,0.58026,0.60067,17.19827,0.92456,1,0,0,13
s32,1.bmp,4,2093,34398.43,34.39843,23872098907,499.31264,650.78016,0.48761,0.84737,34.34927,0.04916,83,1,0.49194,0.82226,1,0.50586,0.79688,0,,0.25025,0.67727,17.43597,0.90858,1,0.58869,0.60967,17.74688,0.90742,1,0,0,13
s32,1.bmp,4,2094,34415.21,34.41521,23872141392,500.23424,647.33952,0.48851,0.84289,34.34927,0.06595,83,1,0.49212,0.82498,1,0.50586,0.79688,0,,0.25012,0.67728,16.89588,0.90446,1,0.58867,0.61036,18.08625,0.90329,1,0,0,13
s32,1.bmp,4,2095,34431.76,34.43176,23872183294,499.06688,648.63744,0.48737,0.84458,34.34927,0.0825,83,1,0.4817,0.85305,1,0.50586,0.79688,0,,0.2524,0.67734,17.66325,0.90033,1,0.59115,0.61091,17.63512,0.90329,1,0,0,13
s32,1.bmp,4,2096,34470.33,34.47033,23872280913,503.01952,647.0016,0.49123,0.84245,34.34927,0.12106,83,1,0.51439,0.82964,1,0.50586,0.79688,0,,0.25317,0.67588,17.77147,0.90033,1,0.59187,0.61028,18.28162,0.90329,1,0,0,13
s32,1.bmp,4,2097,34471.64,34.47164,23872284237,506.05056,645.63456,0.49419,0.84067,34.34927,0.12238,83,1,0.51487,0.8282,1,0.50586,0.79688,0,,0.2533,0.67508,16.78896,0.90033,1,0.59209,0.61049,18.85798,0.90763,1,0,0,13
s32,1.bmp,4,2098,34482.12,34.48212,23872310762,504.86272,646.47936,0.49303,0.84177,34.34927,0.13285,83,1,0.48375,0.85062,1,0.50586,0.79688,0,,0.25501,0.67505,17.65293,0.90467,1,0.59375,0.61113,18.80097,0.90784,1,0,0,13
s32,1.bmp,4,2099,34497.12,34.49712,23872348736,507.14624,645.78816,0.49526,0.84087,34.34927,0.14785,83,1,0.51531,0.83273,1,0.50586,0.79688,0,,0.25538,0.67554,17.73999,0.90488,1,0.59466,0.6118,18.5183,0.90805,1,0,0,13
s32,1.bmp,4,2100,34513.89,34.51389,23872391198,508.928,645.39648,0.497,0.84036,34.34927,0.16463,83,1,0.51448,0.83532,1,0.50586,0.79688,0,,0.25518,0.67529,16.94004,0.90509,1,0.59442,0.61273,19.23023,0.90013,1,0,0,13
s32,1.bmp,4,2101,34531.38,34.53138,23872435471,508.84608,644.19072,0.49692,0.83879,34.34927,0.18211,83,1,0.49598,0.8215,1,0.50586,0.79688,0,,0.25587,0.6779,17.75895,0.89717,1,0.59481,0.61514,19.24916,0.89633,1,0,0,13
s32,1.bmp,4,2102,34550.1,34.5501,23872482859,507.78112,643.66848,0.49588,0.83811,34.34927,0.20084,83,1,0.48342,0.82989,1,0.50586,0.79688,1,,0.2561,0.67852,17.9445,0.89337,1,0.59508,0.61634,19.3477,0.89254,1,0,0,13
s32,1.bmp,4,2103,34562.75,34.56275,23872514887,506.92096,643.05408,0.49504,0.83731,34.34927,0.21349,83,1,0.48409,0.82696,1,0.50586,0.79688,0,,0.25596,0.67852,17.28923,0.8937,1,0.59517,0.61674,18.83377,0.901,1,0,0,13
s32,1.bmp,4,2104,34579.34,34.57934,23872556867,508.13952,643.25376,0.49623,0.83757,34.34927,0.23007,83,1,0.51299,0.84122,1,0.50586,0.79688,0,,0.25653,0.67967,17.94633,0.90217,1,0.59577,0.61742,19.17813,0.90947,1,0,0,13
s32,1.bmp,4,2105,34596.1,34.5961,23872599295,509.96224,642.18624,0.49801,0.83618,34.34927,0.24683,83,1,0.52461,0.81539,1,0.50586,0.79688,0,,0.25668,0.67952,17.81942,0.90629,1,0.59596,0.61737,19.032,0.9136,1,0,0,13
s32,1.bmp,4,2106,34612.15,34.61215,23872639936,511.52896,641.19552,0.49954,0.83489,34.34927,0.26289,83,1,0.52408,0.8141,1,0.50586,0.79688,0,,0.25644,0.67876,17.24911,0.91042,1,0.59593,0.61687,19.21781,0.91338,1,0,0,13
s32,1.bmp,4,2107,34631.52,34.63152,23872688972,513.536,624.96,0.5015,0.81375,34.34927,0.28226,83,1,0.53478,0.45445,1,0.50586,0.79688,3,,0.25861,0.67021,17.22353,0.91021,1,0.5962,0.60846,17.88801,0.91317,1,0,0,13
s32,1.bmp,4,2114,34743.83,34.74383,23872973291,549.60128,376.14336,0.53672,0.48977,34.69436,0.04948,84,1,0.53471,0.51271,1,0.50586,0.79688,0,,0.26003,0.67195,16.95905,0.89775,1,0.59875,0.61143,17.98591,0.89659,1,0,0,13
s32,1.bmp,4,2115,34762.27,34.76227,23873019953,549.18144,380.30592,0.53631,0.49519,34.69436,0.06791,84,1,0.5347,0.51688,1,0.50586,0.79688,0,,0.25994,0.67272,17.63477,0.89362,1,0.59885,0.61074,17.27637,0.89246,1,0,0,13
s32,1.bmp,4,2116,34778.14,34.77814,23873060126,549.24288,378.88512,0.53637,0.49334,34.69436,0.08378,84,1,0.53666,0.48408,1,0.50586,0.79688,0,,0.26042,0.67416,17.74713,0.8895,1,0.59974,0.61335,18.19264,0.88833,1,0,0,13
s32,1.bmp,4,2117,34794.13,34.79413,23873100599,550.97344,377.7408,0.53806,0.49185,34.69436,0.09977,84,1,0.54822,0.48293,1,0.50586,0.79688,0,,0.26047,0.67473,17.5829,0.88537,1,0.59982,0.61421,17.97691,0.8842,1,0,0,13
s32,1.bmp,4,2118,34809.05,34.80905,23873138371,552.27392,376.88832,0.53933,0.49074,34.69436,0.11469,84,1,0.54822,0.48293,1,0.50586,0.79688,0,,0.26053,0.67514,17.42872,0.88537,1,0.59959,0.61381,16.97752,0.8842,1,0,0,13
s32,1.bmp,4,2119,34825.68,34.82568,23873180468,552.23296,376.25088,0.53929,0.48991,34.69436,0.13132,84,1,0.53893,0.48329,1,0.50586,0.79688,0,,0.26121,0.67489,17.64287,0.88537,1,0.60019,0.61403,17.22214,0.89194,1,0,0,13
s32,1.bmp,4,2120,34841.94,34.84194,23873221646,551.48544,378.7392,0.53856,0.49315,34.69436,0.14758,84,1,0.53203,0.52232,1,0.50586,0.79688,0,,0.26193,0.67364,17.43974,0.89311,1,0.60068,0.61336,17.24753,0.89968,1,0,0,13
s32,1.bmp,4,2121,34858.39,34.85839,23873263267,550.88128,380.2368,0.53797,0.4951,34.69436,0.16403,84,1,0.53204,0.51461,1,0.50586,0.79688,0,,0.26192,0.67405,17.83076,0.90084,1,0.60099,0.61365,17.81251,0.90742,1,0,0,13
s32,1.bmp,4,2122,34874.72,34.87472,23873304598,549.60128,378.816,0.53672,0.49325,34.69436,0.18036,84,1,0.52293,0.4729,1,0.50586,0.79688,0,,0.26271,0.67276,17.72903,0.90858,1,0.60155,0.61226,17.37214,0.91155,1,0,0,13
s32,1.bmp,4,2123,34892.24,34.89224,23873348979,549.4784,378.69312,0.5366,0.49309,34.69436,0.19788,84,1,0.53527,0.49109,1,0.50586,0.79688,0,,0.26278,0.67309,17.56025,0.91271,1,0.60193,0.61383,18.13321,0.91567,1,0,0,13
s32,1.bmp,4,2124,34907.61,34.90761,23873387864,549.38624,378.34752,0.53651,0.49264,34.69436,0.21325,84,1,0.53529,0.48691,1,0.50586,0.79688,0,,0.26281,0.673,17.51927,0.91684,1,0.60188,0.61318,17.34178,0.9198,1,0,0,13
s32,1.bmp,4,2125,34924.3,34.9243,23873430117,548.5568,377.29536,0.5357,0.49127,34.69436,0.22994,84,1,0.52441,0.47201,1,0.50586,0.79688,0,,0.26271,0.67452,17.867,0.92096,1,0.60186,0.61536,18.10934,0.9198,1,0,0,13
s32,1.bmp,4,2126,34940.72,34.94072,23873471692,548.39296,375.72096,0.53554,0.48922,34.69436,0.24636,84,1,0.53311,0.45855,1,0.50586,0.79688,0,,0.26266,0.67455,17.9716,0.92096,1,0.60201,0.61553,17.96957,0.9198,1,0,0,13
s32,1.bmp,4,2127,34962.33,34.96233,23873526386,548.2496,374.53056,0.5354,0.48767,34.69436,0.26797,84,1,0.5331,0.46284,1,0.50586,0.79688,0,,0.26284,0.67467,17.82455,0.91684,1,0.60201,0.61553,17.96957,0.91567,1,0,0,13
s32,1.bmp,4,2128,34973.43,34.97343,23873554487,547.3792,374.30784,0.53455,0.48738,34.69436,0.27907,84,1,0.52015,0.48248,1,0.50586,0.79688,0,,0.26371,0.67241,17.71964,0.91271,1,0.60241,0.61301,17.72074,0.91155,1,0,0,13
s32,1.bmp,4,2129,34989.98,34.98998,23873596386,546.07872,374.50752,0.53328,0.48764,34.69436,0.29562,84,1,0.51041,0.49221,1,0.50586,0.79688,0,,0.26427,0.6708,17.47616,0.90858,1,0.60281,0.61203,17.32842,0.90742,1,0,0,13
s32,1.bmp,4,2130,35006.52,35.00652,23873638257,544.89088,374.92224,0.53212,0.48818,34.69436,0.31216,84,1,0.5101,0.49844,1,0.50586,0.79688,0,,0.26393,0.67082,17.7499,0.90446,1,0.60329,0.61212,17.9561,0.8995,1,0,0,13
s32,1.bmp,4,2131,35022.93,35.02293,23873679788,545.18784,375.19104,0.53241,0.48853,34.69436,0.32857,84,1,0.53818,0.49568,1,0.50586,0.79688,0,,0.2639,0.66966,17.90661,0.89653,1,0.60284,0.61091,18.21955,0.89157,1,0,0,13
s32,1.bmp,4,2132,35039.3,35.0393,23873721244,546.304,374.79168,0.5335,0.48801,34.69436,0.34494,84,1,0.55637,0.47706,1,0.50586,0.79688,0,,0.26349,0.66954,17.99859,0.88861,1,0.60241,0.61022,17.91593,0.88365,1,0,0,13
s32,1.bmp,4,2133,35055.91,35.05591,23873763307,547.33824,374.63808,0.53451,0.48781,34.69436,0.36156,84,1,0.55668,0.48335,1,0.50586,0.79688,0,,0.26345,0.66937,17.82655,0.88069,1,0.60252,0.61059,18.65034,0.87952,1,0,0,13
s32,1.bmp,4,2134,35072.35,35.07235,23873804902,547.03104,376.34304,0.53421,0.49003,34.69436,0.37799,84,1,0.52743,0.54099,1,0.50586,0.79688,0,,0.26226,0.66922,18.18221,0.87656,1,0.60088,0.60874,17.7634,0.87952,1,0,0,13
s32,1.bmp,4,2135,35089.4,35.0894,23873848059,547.20512,377.25696,0.53438,0.49122,34.69436,0.39504,84,1,0.53849,0.51988,1,0.50586,0.79688,0,,0.26175,0.66795,18.21114,0.87656,1,0.60019,0.60716,17.39531,0.87952,1,0,0,13
s32,1.bmp,4,2136,35105.13,35.10513,23873887887,547.36896,378.10176,0.53454,0.49232,34.69436,0.41077,84,1,0.53849,0.51988,1,0.50586,0.79688,0,,0.26177,0.66819,18.81776,0.87656,1,0.60042,0.60728,18.57308,0.87952,1,0,0,13
s32,1.bmp,4,2137,35121.38,35.12138,23873929009,547.2768,379.72992,0.53445,0.49444,34.69436,0.42702,84,1,0.53207,0.54946,1,0.50586,0.79688,0,,0.2605,0.66576,18.51201,0.87656,1,0.59878,0.60327,17.73382,0.87952,1,0,0,13
s32,1.bmp,4,2138,35137.97,35.13797,23873971015,548.0448,379.33824,0.5352,0.49393,34.69436,0.44361,84,1,0.55544,0.48029,1,0.50586,0.79688,0,,0.25982,0.66537,18.56782,0.88036,1,0.59801,0.60214,17.7744,0.88332,1,0,0,13
s32,1.bmp,4,2139,35154.19,35.15419,23874012073,548.78208,378.80832,0.53592,0.49324,34.69436,0.45983,84,1,0.55614,0.47382,1,0.50391,0.79688,0,,0.25959,0.66522,18.42727,0.88415,1,0.59793,0.6027,18.84059,0.89145,1,0,0,13
s32,1.bmp,4,2140,35170.55,35.17055,23874053481,548.73088,378.75456,0.53587,0.49317,34.69436,0.47619,84,1,0.53436,0.49102,1,0.50391,0.79688,0,,0.25828,0.66573,18.43993,0.89229,1,0.5966,0.60227,18.80968,0.89959,1,0,0,13
s32,1.bmp,4,2141,35187.19,35.18719,23874095607,548.20864,378.7008,0.53536,0.4931,34.69436,0.49283,84,1,0.52001,0.49104,1,0.5,0.79948,0,,0.25773,0.66621,18.58813,0.89662,1,0.59616,0.60273,18.62258,0.90393,1,0,0,13
s32,1.bmp,4,2142,35203.42,35.20342,23874136699,547.70688,378.43968,0.53487,0.49276,34.69436,0.50906,84,1,0.51989,0.48232,1,0.5,0.79948,0,,0.25771,0.66624,18.61695,0.90509,1,0.59606,0.6027,18.66227,0.91239,1,0,0,13
s32,1.bmp,4,2143,35220.15,35.22015,23874179041,550.0416,377.48736,0.53715,0.49152,34.69436,0.52579,84,1,0.61002,0.45173,1,0.49707,0.80208,0,,0.25979,0.66573,18.68336,0.91356,1,0.59741,0.60292,19.02563,0.92086,1,0,0,13
s32,1.bmp,4,2144,35236.6,35.2366,23874220703,553.45152,376.18944,0.54048,0.48983,34.69436,0.54224,84,1,0.65043,0.43412,1,0.49707,0.80208,0,,0.26218,0.66657,18.96125,0.92202,1,0.59927,0.60505,18.90333,0.92932,1,0,0,13
s32,1.bmp,4,2145,35253.63,35.25363,23874263806,556.66688,374.91456,0.54362,0.48817,34.69436,0.55927,84,1,0.65013,0.43184,1,0.49609,0.80339,0,,0.26214,0.66682,18.7955,0.92636,1,0.59969,0.60525,18.79626,0.92932,1,0,0,13
s32,1.bmp,4,2146,35269.43,35.26943,23874303803,559.19616,374.37696,0.54609,0.48747,34.69436,0.57507,84,1,0.63272,0.46295,1,0.49609,0.80339,0,,0.26371,0.66733,19.33432,0.92636,1,0.60133,0.60684,18.89876,0.92932,1,0,0,13
s32,1.bmp,4,2150,35336.81,35.33681,23874474362,642.19136,350.30016,0.62714,0.45612,35.28595,0.05086,85,1,0.63494,0.47475,1,0.49609,0.80339,0,,0.26723,0.66893,19.4941,0.90488,1,0.6053,0.61137,19.18178,0.90371,1,0,0,13
s32,1.bmp,4,2151,35351.55,35.35155,23874511675,643.59424,354.53184,0.62851,0.46163,35.28595,0.0656,85,1,0.63398,0.48365,1,0.49609,0.80339,0,,0.26725,0.66906,19.41966,0.89641,1,0.60578,0.61134,18.82383,0.89525,1,0,0,13
s32,1.bmp,4,2152,35368.05,35.36805,23874553448,645.18144,349.61664,0.63006,0.45523,35.28595,0.0821,85,1,0.63782,0.42325,1,0.49609,0.80339,0,,0.26889,0.66636,18.94409,0.88795,1,0.6071,0.61052,19.20705,0.89091,1,0,0,13
s32,1.bmp,4,2153,35384.53,35.38453,23874595168,645.23264,355.36896,0.63011,0.46272,35.28595,0.09858,85,1,0.6304,0.50764,1,0.49609,0.80339,0,,0.26933,0.6648,18.3082,0.88795,1,0.60788,0.60904,18.61824,0.89091,1,0,0,13
s32,1.bmp,4,2154,35400.69,35.40069,23874636076,645.3248,359.2704,0.6302,0.4678,35.28595,0.11474,85,1,0.63084,0.50338,1,0.49609,0.80339,0,,0.26938,0.66518,19.36562,0.89207,1,0.60815,0.60901,18.84159,0.89504,1,0,0,13
s32,1.bmp,4,2155,35417.33,35.41733,23874678194,644.03456,361.4208,0.62894,0.4706,35.28595,0.13138,85,1,0.61884,0.49296,1,0.49609,0.80339,0,,0.27006,0.66311,19.12696,0.8962,1,0.60857,0.60732,18.97712,0.89916,1,0,0,13
s32,1.bmp,4,2156,35433.81,35.43381,23874719911,642.53952,351.8976,0.62748,0.4582,35.28595,0.14786,85,1,0.61438,0.34658,1,0.49609,0.80339,0,,0.26936,0.65954,19.20917,0.90033,1,0.60677,0.60386,18.90453,0.90329,1,0,0,13
s32,1.bmp,4,2157,35449.72,35.44972,23874760203,641.39264,343.91808,0.62636,0.44781,35.28595,0.16377,85,1,0.61512,0.344,1,0.49609,0.80339,0,,0.26913,0.65891,19.35447,0.90033,1,0.60658,0.60343,19.37338,0.90763,1,0,0,13
s32,1.bmp,4,2158,35466.96,35.46696,23874803855,634.8288,336.90624,0.61995,0.43868,35.28595,0.18102,85,1,0.54951,0.33824,1,0.49609,0.80339,0,,0.26827,0.65747,18.99178,0.90467,1,0.60545,0.60099,18.6993,0.91197,1,0,0,13
s32,1.bmp,4,2159,35482.76,35.48276,23874843832,628.04992,328.6272,0.61333,0.4279,35.28595,0.19681,85,1,0.53389,0.29853,1,0.49609,0.80339,0,,0.26808,0.65681,18.79599,0.90901,1,0.60525,0.60054,18.67606,0.91631,1,0,0,13
s32,1.bmp,4,2160,35499.36,35.49936,23874885849,622.21312,321.63072,0.60763,0.41879,35.28595,0.21341,85,1,0.53346,0.30033,1,0.49609,0.80339,0,,0.26801,0.65692,18.90909,0.90973,1,0.60528,0.60036,18.43473,0.9127,1,0,0,13
s32,1.bmp,4,2161,35516.27,35.51627,23874928663,618.02496,316.78464,0.60354,0.41248,35.28595,0.23032,85,1,0.54629,0.3242,1,0.49609,0.80339,0,,0.26765,0.65782,19.0781,0.90612,1,0.60512,0.60046,18.43044,0.90496,1,0,0,13
s32,1.bmp,4,2162,35531.91,35.53191,23874968265,614.52288,309.84192,0.60012,0.40344,35.28595,0.24596,85,1,0.54882,0.26781,1,0.49512,0.80339,0,,0.26746,0.65867,18.70287,0.89838,1,0.60469,0.60149,18.38566,0.89722,1,0,0,13
s32,1.bmp,4,2166,35598,35.598,23875135557,565.37088,244.94592,0.55212,0.31894,35.54834,0.04966,86,1,0.54662,0.30637,1,0.49414,0.80339,0,,0.26584,0.66195,18.53656,0.90685,1,0.60278,0.60456,18.28534,0.90602,1,0,0,13
s32,1.bmp,4,2167,35614.17,35.61417,23875176479,566.33344,240.6144,0.55306,0.3133,35.54834,0.06583,86,1,0.55683,0.29077,1,0.49414,0.80339,0,,0.26509,0.66087,18.37446,0.89871,1,0.60181,0.60317,18.28774,0.90149,1,0,0,13
s32,1.bmp,4,2168,35630.89,35.63089,23875218806,564.64384,240.33024,0.55141,0.31293,35.54834,0.08255,86,1,0.54315,0.31106,1,0.49414,0.80339,0,,0.26478,0.65937,18.51163,0.89853,1,0.60156,0.60179,18.64119,0.90131,1,0,0,13
s32,1.bmp,4,2169,35649.61,35.64961,23875266209,563.44576,239.59296,0.55024,0.31197,35.54834,0.10127,86,1,0.5432,0.30622,1,0.49414,0.80339,0,,0.26466,0.65926,18.63847,0.90247,1,0.60168,0.6013,18.84095,0.90525,1,0,0,13
s32,1.bmp,4,2170,35666.14,35.66614,23875308037,561.99168,241.44384,0.54882,0.31438,35.54834,0.1178,86,1,0.53893,0.33122,1,0.49414,0.80339,0,,0.26403,0.65586,18.64862,0.90641,1,0.60028,0.59743,18.49916,0.90145,1,0,0,13
s32,1.bmp,4,2171,35679.8,35.6798,23875342637,560.7424,239.02464,0.5476,0.31123,35.54834,0.13146,86,1,0.53784,0.2861,1,0.49414,0.80339,0,,0.26338,0.65457,18.70802,0.89828,1,0.59954,0.59638,18.65705,0.89332,1,0,0,13
s32,1.bmp,4,2172,35696.48,35.69648,23875384848,559.83104,237.88032,0.54671,0.30974,35.54834,0.14814,86,1,0.53866,0.29632,1,0.49414,0.80339,0,,0.26326,0.65458,18.9951,0.88602,1,0.5994,0.59599,18.75043,0.88919,1,0,0,13
s32,1.bmp,4,2173,35713.73,35.71373,23875428512,558.7456,239.52384,0.54565,0.31188,35.54834,0.16539,86,1,0.53507,0.3332,1,0.49414,0.80339,0,,0.2625,0.65235,19.10579,0.88189,1,0.59819,0.59346,18.66958,0.88919,1,0,0,13
s32,1.bmp,4,2174,35729.29,35.72929,23875467920,558.41792,238.45632,0.54533,0.31049,35.54834,0.18095,86,1,0.54176,0.29531,1,0.49414,0.80339,0,,0.26243,0.65061,18.39918,0.89002,1,0.59798,0.59204,18.75229,0.89733,1,0,0,13
s32,1.bmp,4,2175,35745.81,35.74581,23875509732,558.06976,236.9664,0.54499,0.30855,35.54834,0.19747,86,1,0.54089,0.28518,1,0.49414,0.80339,0,,0.26225,0.65075,18.60366,0.90229,1,0.59781,0.5916,18.58543,0.90145,1,0,0,13
s32,1.bmp,4,2176,35764.41,35.76441,23875556824,546.31424,248.04864,0.53351,0.32298,35.54834,0.21607,86,1,0.38431,0.51066,1,0.49414,0.80339,0,,0.25879,0.65415,18.27019,0.90641,1,0.59308,0.59464,19.29505,0.90145,1,0,0,13
s32,1.bmp,4,2177,35778.87,35.77887,23875593409,535.25504,257.61792,0.52271,0.33544,35.54834,0.23053,86,1,0.37149,0.50981,1,0.49414,0.80339,0,,0.25772,0.65633,18.17774,0.90641,1,0.59207,0.59669,19.33742,0.90145,1,0,0,13
s32,1.bmp,4,2178,35794.78,35.79478,23875633707,525.58848,265.78176,0.51327,0.34607,35.54834,0.24644,86,1,0.37179,0.50555,1,0.49414,0.80339,0,,0.25769,0.6566,17.93245,0.90641,1,0.59187,0.59688,19.41829,0.90959,1,0,0,13
s32,1.bmp,4,2185,35910.96,35.91096,23875927800,331.32544,386.37312,0.32356,0.50309,35.86185,0.0491,87,1,0.33647,0.4709,1,0.49121,0.80729,0,,0.25633,0.66493,18.27642,0.95133,1,0.59099,0.60534,19.4913,0.95451,1,0,0,13
s32,1.bmp,4,2186,35926.27,35.92627,23875966562,342.86592,384.45312,0.33483,0.50059,35.86185,0.06441,87,1,0.37991,0.4906,1,0.49121,0.80729,0,,0.25617,0.66542,18.13831,0.95133,1,0.59085,0.60567,20.06747,0.95451,1,0,0,13
s32,1.bmp,4,2187,35943.02,35.94302,23876008969,350.70976,384.6528,0.34249,0.50085,35.86185,0.08117,87,1,0.38077,0.50219,1,0.49121,0.80859,0,,0.25604,0.66538,17.94716,0.9436,1,0.59082,0.60567,20.01752,0.93864,1,0,0,13
s32,1.bmp,4,2188,35959.43,35.95943,23876050493,353.75104,382.83264,0.34546,0.49848,35.86185,0.09757,87,1,0.36327,0.48422,1,0.49121,0.80859,0,,0.25609,0.66507,18.28862,0.92772,1,0.59055,0.6053,19.82123,0.92276,1,0,0,13
s32,1.bmp,4,2189,35979.94,35.97994,23876102415,358.2976,388.81536,0.3499,0.50627,35.86185,0.11809,87,1,0.38098,0.56079,1,0.49121,0.80859,0,,0.25629,0.66378,18.15504,0.91185,1,0.5907,0.60388,19.624,0.90689,1,0,0,13
s32,1.bmp,4,2190,35992.08,35.99208,23876133149,361.99424,393.95328,0.35351,0.51296,35.86185,0.13023,87,1,0.38245,0.56651,1,0.49121,0.80859,0,,0.25636,0.66381,18.51901,0.90372,1,0.59055,0.60411,19.92824,0.90255,1,0,0,13
s32,1.bmp,4,2191,36008.71,36.00871,23876175260,362.55744,399.75936,0.35406,0.52052,35.86185,0.14686,87,1,0.359,0.58856,1,0.49121,0.80859,0,,0.25745,0.6603,18.14858,0.89938,1,0.59163,0.60026,19.1321,0.89821,1,0,0,13
s32,1.bmp,4,2192,36025.98,36.02598,23876218973,363.78624,404.55168,0.35526,0.52676,35.86185,0.16413,87,1,0.36724,0.58913,1,0.49121,0.80859,0,,0.25826,0.65741,17.94906,0.89504,1,0.5919,0.59796,18.79135,0.89387,1,0,0,13
s32,1.bmp,4,2193,36041.55,36.04155,23876258384,364.94336,409.0368,0.35639,0.5326,35.86185,0.1797,87,1,0.36879,0.59688,1,0.49121,0.80859,0,,0.2582,0.65794,18.43985,0.88657,1,0.59196,0.59834,19.81472,0.88541,1,0,0,13
s32,1.bmp,4,2194,36057.67,36.05767,23876299185,365.47584,414.1056,0.35691,0.5392,35.86185,0.19582,87,1,0.36315,0.61837,1,0.48828,0.80859,0,,0.25882,0.65544,18.33166,0.87811,1,0.59219,0.59612,19.73115,0.88468,1,0,0,13
s32,1.bmp,4,2195,36074.13,36.07413,23876340850,366.41792,414.8352,0.35783,0.54015,35.86185,0.21227,87,1,0.36975,0.55244,1,0.48828,0.80859,0,,0.25908,0.65516,18.34761,0.88551,1,0.5921,0.5956,19.71945,0.89209,1,0,0,13
s32,1.bmp,4,2196,36091.84,36.09184,23876385695,367.13472,415.09632,0.35853,0.54049,35.86185,0.22999,87,1,0.3684,0.54532,1,0.48145,0.80469,0,,0.25901,0.6548,18.0786,0.89292,1,0.59187,0.59555,19.71234,0.8995,1,0,0,13
s32,1.bmp,4,2197,36107.03,36.10703,23876424149,368.09728,415.23456,0.35947,0.54067,35.86185,0.24518,87,1,0.37353,0.54331,1,0.48145,0.80469,0,,0.25947,0.65372,18.35204,0.90033,1,0.59201,0.59465,19.74116,0.89916,1,0,0,13
s32,1.bmp,4,2198,36123.58,36.12358,23876466033,368.6912,418.0992,0.36005,0.5444,35.86185,0.26173,87,1,0.36938,0.60414,1,0.47363,0.78125,0,,0.25953,0.65324,18.26324,0.8962,1,0.59184,0.59408,19.78926,0.89504,1,0,0,13
s32,1.bmp,4,2202,36189.1,36.1891,23876631894,368.5376,484.76928,0.3599,0.63121,36.14004,0.04906,88,1,0.34291,0.71158,1,0.45313,0.74089,0,,0.25997,0.65507,18.49776,0.91334,1,0.59075,0.59611,19.77022,0.91631,1,0,0,13
s32,1.bmp,4,2203,36207.61,36.20761,23876678751,365.32224,489.59232,0.35676,0.63749,36.14004,0.06757,88,1,0.34422,0.6626,1,0.45313,0.73828,0,,0.25997,0.65642,18.24716,0.91334,1,0.59057,0.59716,19.73362,0.91631,1,0,0,13
s32,1.bmp,4,2204,36222.24,36.22224,23876715771,362.73152,492.14208,0.35423,0.64081,36.14004,0.0822,88,1,0.34159,0.65743,1,0.45313,0.73828,0,,0.26012,0.65755,18.28715,0.91334,1,0.59064,0.59824,19.79521,0.91631,1,0,0,13
s32,1.bmp,4,2205,36238.68,36.23868,23876757423,360.78592,493.39392,0.35233,0.64244,36.14004,0.09865,88,1,0.34087,0.65221,1,0.45313,0.73828,0,,0.26033,0.6578,18.4599,0.91747,1,0.59053,0.59858,19.67558,0.92477,1,0,0,13
s32,1.bmp,4,2206,36255.13,36.25513,23876799029,357.80608,499.45344,0.34942,0.65033,36.14004,0.11509,88,1,0.32908,0.70554,1,0.46094,0.72786,0,,0.26099,0.65904,17.99024,0.92594,1,0.59123,0.60006,19.66372,0.92911,1,0,0,13
s32,1.bmp,4,2207,36271.36,36.27136,23876840144,359.1168,500.71296,0.3507,0.65197,36.14004,0.13132,88,1,0.36092,0.6651,1,0.46094,0.72786,0,,0.2615,0.65974,18.12382,0.92594,1,0.59174,0.60067,19.65675,0.92911,1,0,0,13
s32,1.bmp,4,2208,36287.58,36.28758,23876881201,360.16128,501.71904,0.35172,0.65328,36.14004,0.14754,88,1,0.36092,0.6651,1,0.46094,0.72786,0,,0.2616,0.65982,18.57199,0.92594,1,0.59183,0.60081,19.6948,0.92911,1,0,0,13
s32,1.bmp,4,2209,36304.36,36.30436,23876923667,358.912,502.70208,0.3505,0.65456,36.14004,0.16432,88,1,0.33834,0.66732,1,0.46094,0.72786,0,,0.26279,0.66051,18.01281,0.92594,1,0.59284,0.60185,19.49435,0.93324,1,0,0,13
s32,1.bmp,4,2210,36320.89,36.32089,23876965518,358.0928,506.69568,0.3497,0.65976,36.14004,0.18085,88,1,0.34081,0.71701,1,0.46094,0.72786,0,,0.2638,0.66037,18.09528,0.9344,1,0.59357,0.60212,19.53836,0.9417,1,0,0,13
